id,name,link,current_price,original_price,discount_rate,rating_average,quantity_sold,authors,seller_name,category,manufacturer,short_description
192124403,Hà Nội trong mắt một người. Lan man nghìn năm phố,https://tiki.vn/product-p192124403.html?spid=192124404,91400,110000,17,5.0,85,Đỗ Phấn,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,"Đỗ Phấn yêu Hà Nội đơn giản vì một lý do: không còn nơi nào khác để yêu. Chuyện Hà Nội, lan man nghìn năm phố vẫn kể chưa hế Tản văn Đỗ Phấn là một cuộc khảo cứu ký ức của chính mình. Chân xác, tỉ mỉ ..."
188534640,Chúc Ngủ Ngon Rồi Lại Càng Nhớ Anh Hơn - Tặng Kèm 3 Postcard,https://tiki.vn/product-p188534640.html?spid=188534641,86300,115000,25,5.0,95,Alan Chen,Tiki Trading,Nhà Sách Tiki,Nhà Xuất Bản Văn Học,"Khi bắt đầu một tình yêu, ai cũng đều sẽ trải qua cảm giác đầu tiên chính là rung động. Giai đoạn này có lẽ là thời điểm hạnh phúc nhất, nhưng cũng đau khổ nhất đối với người “shay nắng” trước. Tất cả..."
186290795,Chuyện Cổ Tích Dành Cho Người Lớn (Tái Bản 2022),https://tiki.vn/product-p186290795.html?spid=186290798,28800,35000,18,5.0,559,Nguyễn Nhật Ánh,Tiki Trading,Nhà Sách Tiki,NXB Trẻ,"Với 20 truyện ngắn, tác phẩm là những lát cắt rất đỗi bình thường có thể thấy trong mỗi gia đình. Bằng giọng văn vui nhộn, hài hước và đôi khi có phần châm biếm, nhà văn Nguyễn Nhật Ánh ghi lại từng c..."
186290790,Đi qua hoa cúc (Tái Bản 2022),https://tiki.vn/product-p186290790.html?spid=186290794,36000,40000,10,4.8,743,Nguyễn Nhật Ánh,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,"Mùa hè năm ấy, Trường cảm nhận được những rung động đầu đời trước một hình bóng thiếu nữ. Giữa khung cảnh yên bình của làng quê và những trò láu cá với đám bạn, Trường bắt đầu trải qua các cung bậc cả..."
186286186,Thằng Quỷ Nhỏ (Tái Bản 2022),https://tiki.vn/product-p186286186.html?spid=186286188,35300,43000,18,4.8,384,Nguyễn Nhật Ánh,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,"Truyện dài đặc sắc nhất của Nguyễn Nhật Ánh. Tập truyện được sinh viên học sinh rất đỗi say mê. Bởi sự dí dỏm, bởi tình người, bởi những hình ảnh rất học sinh, rất áo trắng. Hãy làm quen với Thằng quỷ..."
184243098,Lời Nguyền Gái Miền Tây,https://tiki.vn/product-p184243098.html?spid=184243099,53300,71000,25,5.0,19,Ngô Tú Ngân,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Lao Động,"“Lời nguyền gái miền Tây” là chuỗi những câu chuyện về thân phận người phụ nữ ở mảnh đất Đèn Dầu. Họ không được chọn nơi mình sinh ra và cũng chẳng thể quyết định bản thân sẽ sống như thế nào, nhiều l..."
181699612,"Thành Phố Thì To, Tôi Thì Nhỏ",https://tiki.vn/product-p181699612.html?spid=181699615,59400,96000,38,4.8,106,Thất Thiên Lộ Quá,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Nhà Xuất Bản Thanh Niên,"“Thành phố này tuy lạnh lẽo khác thường, nhưng nó có thể bao trọn lấy mọi khát vọng tuổi trẻ của mỗi người.”“Thành phố thì to, tôi thì nhỏ” của Thất Thiên Lộ Quá giống như một cuốn nhật ký ghi lại sự..."
171549946,Ngồi Khóc Trên Cây,https://tiki.vn/product-p171549946.html?spid=171549948,107000,130000,18,5.0,812,Nguyễn Nhật Ánh,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,Mở đầu là kỳ nghỉ hè tại một ngôi làng thơ mộng ven sông với nhân vật là những đứa trẻ mới lớn có vô vàn trò chơi đơn sơ hấp dẫn ghi dấu mãi trong lòng.Mối tình đầu trong veo của cô bé Rùa và chàng s...
166033458,Một Ý Niệm An Nhiên,https://tiki.vn/product-p166033458.html?spid=166033460,37200,79000,53,4.8,297,Trang Ps,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Thế Giới,"Hành trình đi ngược vào bên trong để thấu hiểu thân ‒ tâm muôn đời vẫn tốn nhiều thời gian và công sức, chưa bao giờ có một mẫu số chung hay cách thức cụ thể nào. Đối với mỗi người, hành trình ấy có l..."
162100197,Nam Cao - Sống Mòn (Bìa Cứng) (Tái Bản),https://tiki.vn/product-p162100197.html?spid=162100198,68600,98000,30,5.0,118,Nam Cao,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Văn Học,"Nam Cao có bút danh là Thúy Rư, Xuân Du, Nguyệt, Nhiêu Khê Tên khai sinh: Trần Hữu Tri, sinh ngày 29 tháng 10 năm 1917. Quê quán: làng Đại Hoàng, phủ Lý Nhân, tỉnh Hà Nam (nay là xã Hòa Hậu, huyện Lý..."
160370181,Khói Trời Lộng Lẫy (Tập Truyện Ngắn Nguyễn Ngọc Tư)(Tái Bản),https://tiki.vn/product-p160370181.html?spid=160370182,73700,90000,18,5.0,885,Nguyễn Ngọc Tư,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,"Các truyện trong tập đều xoay quanh thân phận người phụ nữ. Nỗi buồn bao quanh họ: cô đơn, khao khát tình cảm gia đình, tình yêu. Không được hạnh phúc, đôi khi họ tỏ ra ""cay nghiệt"", nhưng rồi sự cay ..."
147931869,Tiện Nhân Ở Phố,https://tiki.vn/product-p147931869.html?spid=147931871,77720,116000,33,5.0,503,Phạm Trung Tuyến,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Hội Nhà Văn,"Mỗi ngày ta sống xảy ra vô số điều hỗn tạp. Ta thương xót một chốc với điều này, phẫn nộ một lát với điều kia để cảm giác mình không bị lạc hậu thông tin, rồi quên. Nhưng tác giả cuốn sách này chọn nh..."
137694321,Đệ Tử Quy (Tái Bản),https://tiki.vn/product-p137694321.html?spid=137694322,62230,98000,37,4.8,503,Lý Dục Tú,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Nhà Xuất Bản Dân Trí,"“Đệ tử quy”, được ca ngợi là “Nhân sinh đệ nhất bộ, thiên hạ đệ nhất quy”, do Lý Dục Tú biên soạn vào những năm Khang Hy đời Thanh, giảng đạo đức luân lý và lễ tiết cơ bản, quy phạm hành vi chính xác ..."
99513994,Những Người Đàn Ông Không Có Đàn Bà (Tái Bản),https://tiki.vn/product-p99513994.html?spid=99513995,66468,100000,34,4.8,1990,Haruki Murakami,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Nhà Xuất Bản Hội Nhà Văn,"Bình tĩnh đến kỳ lạ.Dù trong sách này có người biếng ăn, bị không khí rút đi từng calo và cơ thịt hằng ngày cho đến khi chết một cách xương xẩu; dù có người đi công tác về sớm xô cửa và nhìn thẳng nga..."
89768848,Người yêu ơi,https://tiki.vn/product-p89768848.html?spid=89768849,81200,116000,30,4.5,54,Đỗ Bích Thúy,Liên Việt Official Store,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Văn Học,"Nghe một nỗi buồn nhẹ như áng mây mà gió mang đi khắp những vùng đất trong tiểu thuyết này. Nỗi buồn chất chứa sự trái ngang trong cái đa đoan, say đắm con người. Nhưng như lớp phấn trắng trên quả non..."
89764009,Bóng của cây sồi,https://tiki.vn/product-p89764009.html?spid=89764010,93000,136000,32,4.8,56,Đỗ Bích Thúy,Liên Việt Official Store,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Văn Học,"Bóng của cây sồi là những câu chuyện xoay quanh cuộc sống của những người Dao ở thung lũng Lao Chải - nơi có rất nhiều sồi, sồi mọc khỏe khoắn và kiêu hãnh từ rừng đại ngàn trở ra cho đến sát với nhữn..."
76388962,"Chúng Ta Rồi Sẽ Hạnh Phúc, Theo Những Cách Khác Nhau [Tặng Kèm: 01 Bookmark]",https://tiki.vn/product-p76388962.html?spid=76388963,64600,98000,34,4.8,10234,Thảo Thảo,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Văn Học,"CHÚNG TA RỒI SẼ HẠNH PHÚC, THEO NHỮNG CÁCH KHÁC NHAU – THẢO THẢO Bạn có từng đắm chìm trong vô vọng và không tìm ra lối thoát cho chuỗi ngày vụng dại tuổi trẻ của mình?Bạn có từng muốn ngủ một giấc t..."
76012201,Những Ngày Thơ Ấu (Việt Nam Danh Tác),https://tiki.vn/product-p76012201.html?spid=76012202,50016,75000,33,4.8,1195,Nguyên Hồng,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Hội Nhà Văn,"Những ngày thơ ấu của Nguyên HồngHồi ký “Những ngày thơ ấu” là một trong những tác phẩm đặc sắc nhất của Nguyên Hồng, bao gồm thiên hồi ký cùng tên “Những ngày thơ ấu” và bốn truyện ngắn khác, được NX..."
76012191,"Ta Bắt Đầu Cuộc Đời Mới, Khi Nhận Ra Mình Chỉ Sống Một Lần",https://tiki.vn/product-p76012191.html?spid=76012192,86500,108000,20,5.0,1578,Raphaëlle Giordano,Tiki Trading,Nhà Sách Tiki,Nhà Xuất Bản Hội Nhà Văn,"Ta Bắt Đầu Cuộc Đời Mới, Khi Nhận Ra Mình Chỉ Sống Một LầnCuốn sách đã bán được hơn hai triệu bản và được chuyển ngữ tại hơn ba mươi quốc gia. Phiên bản sách bỏ túi liên tiếp nằm trong top năm cuốn s..."
68688349,Ăn Để Nhớ - Tản Văn,https://tiki.vn/product-p68688349.html?spid=68688350,80100,100000,20,4.7,168,Kim Em,Tiki Trading,Nhà Sách Tiki,NXB Trẻ,"Tập tản văn nhẹ nhàng sâu lắng với những ký ức tươi đẹp, dung dị về tuổi thơ ở Hội An của tác giả.Lạ thay, khoảng thời gian 10 năm đầu đời luôn để lại những ký ức ấn tượng nhất, sâu đậm nhất cho một ..."
58063000,Sông - Nguyễn Ngọc Tư (Tiểu Thuyết)(Tái Bản),https://tiki.vn/product-p58063000.html?spid=58063001,81200,99000,18,4.8,1553,Nguyễn Ngọc Tư,Tiki Trading,Sách tiếng Việt,NXB Trẻ,Đây là tiểu thuyết đầu tay của nhà văn Nguyễn Ngọc Tư với sự đổi mới toàn diện của chính cô. Đẹp. Đáo để. Trần tục và hư ảo. Truyện kết thúc bằng dấu chấm hỏi về số phận một con người - Không hề do dự...
57211757,Utopia - Địa đàng trần gian (Tái Bản 2020),https://tiki.vn/product-p57211757.html?spid=57211758,37985,60000,37,5.0,1604,Thomas More,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Hội Nhà Văn,"Thomas More đã viết Utopia trong những năm từ 1515 đến 1516, thời điểm trí tưởng tượng của con người bị khuyấy đảo trước sự mở rộng đột ngột của các quan niệm về thế giới, và miêu tả của Amerigo Vespu..."
20889775,Bà Ngoại Thời @ ( Tái Bản ),https://tiki.vn/product-p20889775.html?spid=20889776,52900,66000,20,5.0,1078,Susie Morgenstern,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Nhà Xuất Bản Hà Nội,"Không ti vi, không máy tính, không điện thoại di động. Đó là giải pháp của bố mẹ để đối phó với 1 kẻ nghiện đủ các thể lại màn hình như Sam, khi quyết định gửi nó về sống ở nhà bà ngoại tại Nice. Địa ..."
16440471,Hành Lý Hư Vô,https://tiki.vn/product-p16440471.html?spid=16440472,62800,95000,34,4.8,8811,Nguyễn Ngọc Tư,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,Hành lý hư vô.Đó là thứ duy nhất có thể mang theo.Vào đúng khi bạn nhận ra có bao nhiêu đồ đạc cũng chẳng lấp nổi biển trong lòng.Vào đúng khi bạn có quá nhiều thứ để nhìn nhận lại trước và trong n...
12574283,Chúc Một Ngày Tốt Lành (Tái Bản 2019),https://tiki.vn/product-p12574283.html?spid=12574284,92100,115000,20,4.8,3297,Nguyễn Nhật Ánh,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,"Đọc tựa cuốn sách mới nhất của nhà văn Nguyễn Nhật Ánh là muốn mở ngay trang sách. Bạn sẽ thấy một thứ ngôn ngữ lạ của Hàn Quốc hay của nước nào tùy bạn đoán, Gô un un là Chào buổi sáng; Un gô gô là C..."
464132,Truyện Kiều,https://tiki.vn/product-p464132.html?spid=172950,27000,35000,23,5.0,1785,Nguyễn Du,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Văn Học,"Truyện Kiều Tác phẩm Truyện Kiều, nguyên tên là Đoạn trường tân thanh, từ khi ra đời đến nay (khoảng 200 năm), trong lịch sử Văn học Việt Nam chưa có công trình nào nghiên cứu sâu sắc về nó. Một tron..."
275068585,Sayings Of Youth - Lời Nói Của Thanh Xuân,https://tiki.vn/product-p275068585.html?spid=275068586,129000,169000,24,4.5,95,,Nhân Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Lao Động,Mã hàng9786043931754Tác giảĐào Hoàng DiệuNXBLao ĐộngNăm XB2024Trọng lượng (gr)220Kích Thước Bao Bì20 x 13 x 1 cmSố trang202Hình thứcBìa Mềm Sayings Of Youth -...
273961038,Trăng Tan Đáy Nước,https://tiki.vn/product-p273961038.html?spid=273961039,106000,150000,29,5.0,219,Hoàng Yến,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Văn Học,"Tập truyện ngắn Trăng Tan Đáy Nước là sợi tơ tình xuyên suốt 2000 năm lịch sử. Sợi tơ tình ấy, thấm dẫm máu xương dân tộc, đong đầy nước mắt giai nhân, quẩn quanh dấu chân quân tử. Sợi tơ tình ấy, bắ..."
273122283,Quê Nội,https://tiki.vn/product-p273122283.html?spid=273122286,54560,88000,38,5.0,1135,Võ Quảng,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Kim Đồng,"Quê Nội ""Khi giới thiệu quyển truyện Quê Nội của Võ Quảng người ta bảo tôi: Đây là một loại Tôm Xây-dơ của Việt Nam. Đã từ lâu tôi rất thích tác phẩm Tôm Xây-dơ. Nhưng sau khi làm quen với tác ph..."
272430555,Tật xấu người Việt,https://tiki.vn/product-p272430555.html?spid=272430556,94079,149000,37,4.7,760,Di Li,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Nhà Xuất Bản Hội Nhà Văn,"“Các cụ xưa nay vẫn cho rằng ở đời có ba việc lớn là cưới vợ, xây nhà, tậu trâu (trâu đây là sự nghiệp, vì nghiệp xưa của các cụ vốn gắn liền với trâu). Có người thì định nghĩa ‘Hạnh phúc là sáng muốn..."
263980366,Nghệ thuật tiểu thuyết,https://tiki.vn/product-p263980366.html?spid=263980367,77720,116000,33,5.0,233,Milan Kundera,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,Nhà Xuất Bản Hội Nhà Văn,"TÁC GIẢMilan Kundera sinh năm 1929 ở Séc, định cư ở Pháp từ năm 1975 và nhập quốc tịch Pháp năm 1981. Sớm nổi tiếng với các bài thơ và tiểu thuyết bằng tiếng Séc, ông chuyển hẳn sang sáng tác bằng ti..."
262695606,Hoa hồng xứ khác,https://tiki.vn/product-p262695606.html?spid=186290809,41100,50000,18,4.8,257,Nguyễn Nhật Ánh,Tiki Trading,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,"Hoa hồng xứ khácTrong truyện, Ngữ, Khoa và Hòa lé đều say mê cô bạn cùng lớp Gia Khanh. Cái cô gái bị ba người cùng theo đó sẽ phải làm sao. Ba anh chàng làm gì để “chiến thắng”.Điều lý thú là gần n..."
262695598,Chú Bé Rắc Rối,https://tiki.vn/product-p262695598.html?spid=186290811,31200,38000,18,4.8,442,Nguyễn Nhật Ánh,Tiki Trading,Sách tiếng Việt,NXB Trẻ,"Chú Bé Rắc RốiChú bé rắc rối là câu chuyện về đôi bạn “cùng tiến” An và Nghi. Nghi học giỏi và là một tấm gương sáng bao nhiêu thì An lại ham chơi và lười học bấy nhiêu, và những câu chuyện tréo ngoe..."
276608338,Bên Trời Hoa Bay,https://tiki.vn/product-p276608338.html?spid=276608340,179000,229000,22,4.6,75,Mạc Chẩm,Tiki Trading,Truyện ngôn tình,Nhà Xuất Bản Thanh Niên,"BÊN TRỜI HOA BAY Vượt thời gian đến một thế giới song song, dù đã ở trong kiếp sống khác nhưng Niệm Tâm vẫn một lòng mong mỏi được ăn không ngồi rồi, sáng ngắm mây chiều lượn phố. Ngờ đâu, hàng loạt..."
276528015,Showbiz Là Của Tôi Tập 3,https://tiki.vn/product-p276528015.html?spid=276528016,178000,222000,20,5.0,10,Xuân Đao Hàn,Tiki Trading,Truyện ngôn tình,Nhà Xuất Bản Văn Học,"Sau bao nỗ lực, cuối cùng Hứa Trích Tinh đã có thể giúp idol mình yêu thương mở lòng đón nhận thế giới này. Không chỉ giúp anh dần thoát khỏi bóng tối bi thương, Hứa Trích Tinh còn thành công hơn nữa ..."
276428048,ComBo Bộ sách Ma Y Thế Gia 2 tập,https://tiki.vn/product-p276428048.html?spid=276428049,380800,448000,15,5.0,33,,Nhà sách Hương Giang,Truyện ngôn tình,Nhà Xuất Bản Thế Giới," giới thiệu tóm tắt bộ sách Ma Y Thế Gia 2 tập Truyền kỳ về gia tộc tướng thuật cực kỳ bí hiểm trong dân gian Trung Quốc Sinh viên đại học Trần Nguyên Phương, đã phát hiện ra cái chết ly kỳ của ông ..."
276414124,Đuổi Theo Mùa Hạ - Tập 2,https://tiki.vn/product-p276414124.html?spid=276415258,137000,179000,23,5.0,77,Mộc Qua Hoàng,Tiki Trading,Truyện ngôn tình,Nhà Xuất Bản Dân Trí,Quà tặng: Bản thường: Tặng bookmar kẹp trong sách. Bản đặc biệt: Tặng bookmark và khung ảnh gập 3in1 kẹp trong sách. Tặng móc khóa để bên ngoài.Tóm tắt nội dungĐây là câu chuyện thầm yêu lẫn nhau ...
